timestamp,symbol,price,alpha,cs_alpha_z,event_prob,vol_z,roc_5m
1767378000.0,IWM,247.4050,0.9522,-0.8915,0.1573,0.8082,0.001214
1767378000.0,GLD,396.8499,-0.8502,-0.9115,0.5716,-0.5681,0.000227
1767378060.0,NVDA,189.5600,0.8092,1.0929,0.2080,-0.4865,0.001576
1767378060.0,AAPL,270.1600,-0.4838,-1.0592,0.2664,-0.9492,0.000778
1767378060.0,META,651.5900,0.2857,-1.0636,0.2877,0.3665,0.000246
1767378060.0,PLTR,168.4700,-0.5599,1.1005,0.1931,-0.9349,0.001099
1767378060.0,TSLA,439.1200,-0.5989,1.1144,0.3342,0.2550,-0.001977
1767378060.0,UNH,335.3313,0.7488,-1.0539,0.1622,-0.8354,0.001004
1767378060.0,AMZN,225.9600,-0.5643,1.1018,0.2221,-0.5369,0.000407
1767378060.0,AMD,221.3100,0.9747,1.0875,0.1428,-0.5270,0.002878
1767378060.0,MSTR,157.7400,0.2519,0.1454,0.1223,-0.1365,0.003116
1767378060.0,COIN,236.0200,1.0795,-1.0736,0.6321,0.0670,-0.000309
1767378060.0,NFLX,90.9400,-1.1856,1.0989,0.3443,0.0077,0.000110
1767378060.0,CRWV,80.0350,0.6769,-1.1004,0.9493,0.5454,0.004266
1767378060.0,AVGO,347.1450,1.6499,1.0964,0.3056,-0.6733,0.000778
1767378060.0,MSFT,472.3950,-0.6115,1.0907,0.1372,-0.7104,0.001028
1767378060.0,HOOD,114.8000,1.1923,-1.0692,0.2818,0.0738,0.001113
1767378060.0,MU,310.9670,1.2389,-1.0767,0.6409,0.2961,0.002958
1767378060.0,APP,621.8000,-0.6810,1.0998,0.4189,-0.6073,0.000644
1767378060.0,GOOGL,314.0800,-0.4643,1.0947,0.4402,-0.8314,0.001786
1767378060.0,WMT,112.6700,0.1266,-0.5105,0.8777,1.0968,0.001645
1767378060.0,SMCI,31.0250,1.6857,0.0933,0.1815,0.0879,0.001938
1767378060.0,ADBE,333.1700,1.0252,1.1025,0.5715,-0.5994,0.000766
1767378060.0,CRM,255.0150,-0.5344,0.5075,0.1611,-0.4896,0.000726
1767378060.0,ORCL,195.7355,-0.5016,-0.7592,0.2317,-0.5994,0.000565
1767378060.0,NKE,63.0600,-0.6809,1.1053,0.2444,-0.1162,-0.000238
1767378060.0,XOM,122.1900,-0.9374,-1.0612,0.2659,0.0240,0.000409
1767378060.0,INTC,39.2850,1.9802,-1.0595,0.2651,0.4331,0.002168
1767378060.0,DELL,127.4750,-0.5025,-1.0649,0.2768,0.0634,0.001689
1767378060.0,IWM,247.4300,0.8392,-0.9066,0.1426,0.7092,0.000951
1767378060.0,GLD,397.0300,-0.8889,-1.0730,0.4695,-0.3866,0.000813
1767378120.0,NVDA,189.5600,0.2461,0.6283,0.2576,-0.8256,0.001956
1767378120.0,AAPL,270.0850,-0.4810,-1.0305,0.2836,-0.6790,0.000389
1767378120.0,META,651.5400,0.5922,-1.0306,0.2669,-0.0635,0.000673
1767378120.0,PLTR,168.3150,-0.5387,1.1015,0.2030,-0.6595,-0.000445
1767378120.0,TSLA,438.4600,-0.6249,1.1192,0.4776,0.3220,-0.002048
1767378120.0,UNH,335.1550,0.7427,-1.0278,0.1884,-0.3971,0.000493
1767378120.0,AMZN,225.7500,-0.5552,1.0982,0.2174,0.2135,-0.000124
1767378120.0,AMD,221.3150,0.8004,0.9200,0.1433,-1.2326,0.003491
1767378120.0,MSTR,157.6300,-0.8502,1.0921,0.1279,-0.1832,0.003181
1767378120.0,COIN,235.9950,1.0343,-1.0418,0.5823,-0.9366,0.000848
1767378120.0,NFLX,90.9699,-1.1435,1.0948,0.3235,-0.2259,0.000824
1767378120.0,CRWV,80.0000,0.6491,-1.0647,0.9280,0.5473,0.004142
1767378120.0,AVGO,347.3698,-0.0721,-0.4383,0.2695,-0.8928,0.001946
1767378120.0,MSFT,472.2700,-0.6231,1.0957,0.1537,-0.3262,0.000678
1767378120.0,HOOD,114.7479,1.1412,-1.0388,0.3315,-0.1458,0.001478
1767378120.0,MU,311.1650,1.1926,-1.0486,0.6888,-1.1009,0.004503
1767378120.0,APP,621.6049,-0.6787,1.0993,0.4972,-0.7994,0.001127
1767378120.0,GOOGL,314.0600,-3.4390,-0.2449,0.4188,-0.7826,0.001751
1767378120.0,WMT,112.6450,-0.6056,-1.0467,0.7975,1.4986,0.001333
1767378120.0,SMCI,31.0450,-0.5910,-1.0285,0.2210,-0.8219,0.003556
1767378120.0,ADBE,333.0400,1.0271,1.1052,0.5716,-0.6026,0.000781
1767378120.0,CRM,254.9800,-0.8348,0.7539,0.1726,-0.7094,0.000981
1767378120.0,ORCL,195.8050,1.5149,1.0998,0.2124,-0.7547,0.001304
1767378120.0,NKE,63.0600,-0.6803,1.1058,0.1930,-0.5822,0.000555
1767378120.0,XOM,122.1450,-0.9029,-1.0337,0.2665,0.1897,0.000328
1767378120.0,INTC,39.3175,1.9795,-1.0362,0.3440,-1.0856,0.004407
1767378120.0,DELL,127.6650,-0.6525,-1.0408,0.3436,0.1071,0.003577
1767378120.0,IWM,247.4000,-1.0702,0.8783,0.1849,-0.9040,0.001538
1767378120.0,GLD,397.0700,-0.8504,-1.0405,0.4138,-0.4903,0.000958
1767378180.0,NVDA,189.7410,-1.5137,-0.6121,0.1980,-0.5985,0.002277
1767378180.0,AAPL,270.2300,-0.3243,-0.6189,0.3028,-0.4482,0.000592
1767378180.0,META,651.9300,0.8073,-0.6165,0.2796,0.1538,0.000967
1767378180.0,PLTR,168.4500,-0.0066,1.7162,0.1734,-0.4905,-0.000154
1767378180.0,TSLA,438.6901,-0.8329,1.7360,0.4731,0.2325,-0.002106
1767378180.0,UNH,335.4950,0.5703,-0.6072,0.1632,0.0913,0.000860
1767378180.0,AMZN,226.0100,2.9577,-0.6075,0.1591,0.9034,0.000310
1767378180.0,AMD,221.6750,1.0519,-0.5943,0.1635,-0.9380,0.003736
1767378180.0,MSTR,157.9700,1.1371,-0.3685,0.1064,-0.1855,0.003175
1767378180.0,COIN,236.2400,0.8425,-0.6330,0.5865,-0.8440,0.000911
1767378180.0,NFLX,91.0850,-1.3604,1.7188,0.2810,0.9425,0.001594
1767378180.0,CRWV,79.9750,0.4777,-0.6521,0.8331,0.4846,0.002193
1767378180.0,AVGO,347.7200,-0.5658,-0.6149,0.2490,-0.7375,0.002682
1767378180.0,MSFT,472.5270,-0.8599,1.7109,0.1499,-0.1728,0.000783
1767378180.0,HOOD,114.8800,0.9382,-0.6244,0.2969,0.0571,0.002094
1767378180.0,MU,311.3100,0.9900,-0.6390,0.7086,-1.2906,0.003449
1767378180.0,APP,622.7350,-0.9106,1.7188,0.3502,-0.2774,0.001915
1767378180.0,GOOGL,314.2500,3.2727,-0.5958,0.4327,-0.7141,0.001913
1767378180.0,WMT,112.7250,-0.3968,-0.6263,0.8424,1.5102,0.001644
1767378180.0,SMCI,31.0800,-0.4200,-0.6140,0.2421,-0.7383,0.003876
1767378180.0,ADBE,333.3300,1.2693,1.7197,0.5324,-0.3315,0.001006
1767378180.0,CRM,255.2200,-0.3426,0.7035,0.1774,-0.2123,0.001609
1767378180.0,ORCL,196.0500,-0.6392,-0.6145,0.1937,-0.2847,0.002249
1767378180.0,NKE,63.1000,-0.9197,1.7193,0.1503,-0.4101,0.001045
1767378180.0,XOM,122.2150,-0.7350,-0.6177,0.2723,0.7191,0.000778
1767378180.0,INTC,39.3913,1.8166,-0.6238,0.5180,-0.7343,0.005393
1767378180.0,DELL,127.6500,-0.6075,-0.6299,0.3853,0.4309,0.002946
1767378180.0,IWM,247.5850,0.7979,-0.6093,0.1540,-0.6084,0.001740
1767378180.0,GLD,397.1100,0.6571,-0.6234,0.3898,-0.9090,0.001261
1767378240.0,NVDA,189.6600,-1.5769,-0.7579,0.2532,-0.0391,0.001558
1767378240.0,AAPL,270.1900,2.0131,-0.2701,0.2847,-0.3818,0.000508
1767378240.0,META,651.4900,0.4295,-0.7586,0.2685,0.6180,-0.000215
1767378240.0,PLTR,168.3400,-0.3241,1.4733,0.2060,-0.9140,-0.001777
1767378240.0,TSLA,438.8600,-0.7367,1.4897,0.3784,0.2356,-0.002087
1767378240.0,UNH,335.2300,0.6369,-0.7557,0.1875,0.7164,-0.000134
1767378240.0,AMZN,225.9600,1.1466,0.2879,0.1760,0.8176,0.000266
1767378240.0,AMD,221.5800,1.0837,-0.7531,0.1772,-0.2818,0.002398
1767378240.0,MSTR,157.9600,-0.7443,1.2109,0.1271,-0.1824,0.003175
1767378240.0,COIN,236.3000,0.8656,-0.7679,0.5171,-0.8176,0.000974
1767378240.0,NFLX,91.0550,-1.2348,1.4786,0.3101,1.1416,0.001099
1767378240.0,CRWV,80.0250,0.5138,-0.7823,0.4641,0.2954,0.003197
1767378240.0,AVGO,347.6600,-0.6278,-0.7604,0.2825,-0.5238,0.002205
1767378240.0,MSFT,472.3075,-0.7841,1.4739,0.1502,0.3491,0.000048
1767378240.0,HOOD,114.9500,0.9586,-0.7620,0.2718,-0.0205,0.002704
1767378240.0,MU,311.1300,1.0053,-0.7740,0.7020,-0.5389,0.002190
1767378240.0,APP,622.8200,-0.8034,1.4787,0.3494,-0.3150,0.002124
1767378240.0,GOOGL,314.2100,1.8148,-0.0752,0.3948,-0.6769,0.001083
1767378240.0,WMT,112.7200,-0.4326,-0.7748,0.8001,1.4115,0.001333
1767378240.0,SMCI,31.0750,-0.4733,-0.7549,0.2635,-0.8597,0.004036
1767378240.0,ADBE,332.9600,1.1802,1.4839,0.5612,0.8089,-0.000420
1767378240.0,CRM,255.0650,-1.3805,1.4649,0.1803,-0.2191,0.000054
1767378240.0,ORCL,196.0700,-0.6738,-0.7553,0.1969,-0.2472,0.002147
1767378240.0,NKE,63.0850,-0.8265,1.4781,0.1880,-0.3054,0.000831
1767378240.0,XOM,122.2100,-0.7933,-0.7595,0.2811,0.4824,0.000327
1767378240.0,INTC,39.4100,1.7857,-0.7690,0.6795,-1.0169,0.005837
1767378240.0,DELL,127.5600,-0.6034,-0.7687,0.3665,0.5595,0.002830
1767378240.0,IWM,247.5200,0.8317,-0.7542,0.1867,0.0494,0.001173
1767378240.0,GLD,396.9800,0.6932,-0.7664,0.3836,-0.1844,0.000882
1767378300.0,NVDA,189.5200,-1.5734,-0.9908,0.2647,0.3348,0.000079
1767378300.0,AAPL,270.0735,-3.0738,0.1605,0.2552,-0.1812,-0.000246
1767378300.0,META,651.2050,-0.0568,-0.9937,0.2873,0.1073,-0.001173
1767378300.0,PLTR,168.0900,-0.2945,1.2326,0.2191,-0.4969,-0.002907
1767378300.0,TSLA,438.3100,-0.6499,1.2503,0.5717,0.5858,-0.002685
1767378300.0,UNH,335.2350,0.7325,-0.9895,0.2313,0.6418,-0.000179
1767378300.0,AMZN,225.7900,-0.6822,1.2364,0.1956,0.9364,-0.000885
1767378300.0,AMD,221.4600,1.1375,-0.9858,0.1917,-0.0044,0.000950
1767378300.0,MSTR,157.6200,0.4772,-0.0503,0.1188,0.6750,-0.000761
1767378300.0,COIN,236.1400,0.9376,-1.0066,0.6135,-0.5449,-0.000186
1767378300.0,NFLX,91.0100,-1.1084,1.2386,0.3138,1.2034,0.000165
1767378300.0,CRWV,80.0000,-1.0425,-0.2735,0.2927,-2.2601,-0.000625
1767378300.0,AVGO,347.4450,0.0005,-0.3190,0.2766,-0.1974,0.000850
1767378300.0,MSFT,472.1575,-0.6945,1.2354,0.1676,-0.1677,-0.000746
1767378300.0,HOOD,114.8800,1.0197,-0.9940,0.2539,-0.6111,0.000261
1767378300.0,MU,310.8650,1.0660,-1.0084,0.7029,-0.6049,-0.000016
1767378300.0,APP,622.6900,-0.7161,1.2436,0.4285,-0.2800,0.001158
1767378300.0,GOOGL,314.1050,-0.6679,1.2328,0.3730,-0.4981,0.000364
1767378300.0,WMT,112.7650,-0.4915,-1.0030,0.8013,0.0076,0.000754
1767378300.0,SMCI,31.0050,-0.5694,-0.9879,0.2682,1.1914,0.000323
1767378300.0,ADBE,332.7600,1.0845,1.2436,0.5909,0.6782,-0.001336
1767378300.0,CRM,254.7600,-1.2897,1.2305,0.1763,0.8377,-0.001196
1767378300.0,ORCL,195.8000,-1.0670,0.6417,0.2476,0.8829,0.000153
1767378300.0,NKE,63.0700,-0.7338,1.2409,0.2171,-0.5730,-0.000159
1767378300.0,XOM,122.1700,-0.8754,-0.9923,0.2904,0.2418,-0.000409
1767378300.0,INTC,39.3450,0.2690,0.3980,0.6880,1.0664,0.003315
1767378300.0,DELL,127.5200,-0.5204,-0.9995,0.3265,-0.1701,0.000903
1767378300.0,IWM,247.2499,0.9092,-0.9919,0.2336,1.4814,-0.000627
1767378300.0,GLD,396.8700,-0.7632,-0.9986,0.3919,-0.3820,0.000051
1767378360.0,NVDA,189.4299,-1.4265,-0.8256,0.2966,0.3491,-0.000686
1767378360.0,AAPL,270.0000,-3.6827,1.3413,0.2671,-0.1611,-0.000592
1767378360.0,META,650.9200,-0.1115,-0.8264,0.3208,-0.0254,-0.001028
1767378360.0,PLTR,168.0901,-3.7173,0.0711,0.2060,-0.3935,-0.002255
1767378360.0,TSLA,438.5450,-0.5351,1.3407,0.4949,0.9290,-0.001309
1767378360.0,UNH,335.1600,0.6676,-0.8229,0.2618,0.5771,-0.000511
1767378360.0,AMZN,225.8404,-0.7367,1.3545,0.1956,0.9242,-0.000529
1767378360.0,AMD,221.4800,1.0334,-0.8178,0.2156,-0.0063,0.000768
1767378360.0,MSTR,157.5500,1.3835,-0.8156,0.1361,0.6171,-0.001205
1767378360.0,COIN,236.1000,0.8416,-0.8359,0.6072,-0.8248,0.000339
1767378360.0,NFLX,91.0201,-1.1183,1.3455,0.2879,0.5971,0.000881
1767378360.0,CRWV,80.0750,1.9090,0.3527,0.2742,-1.8172,0.000500
1767378360.0,AVGO,347.6200,-0.6626,-0.8213,0.2662,-0.1831,0.001368
1767378360.0,MSFT,472.0400,-0.7353,1.3466,0.1639,-0.1625,-0.000751
1767378360.0,HOOD,114.9123,0.9211,-0.8246,0.2565,-0.7149,0.000978
1767378360.0,MU,310.9600,0.9709,-0.8450,0.7036,-0.5935,-0.000023
1767378360.0,APP,622.7200,-0.7596,1.3554,0.4691,-0.3438,0.001480
1767378360.0,GOOGL,314.2000,-0.3823,1.1475,0.4242,-0.4804,0.000382
1767378360.0,WMT,112.7550,0.4657,-0.8404,0.7769,0.0070,0.000754
1767378360.0,SMCI,30.9900,-0.5290,-0.8308,0.3572,0.8051,-0.001128
1767378360.0,ADBE,332.7050,1.1296,1.3564,0.5625,0.6011,-0.001396
1767378360.0,CRM,254.6950,-1.3324,1.3413,0.2040,0.7452,-0.001255
1767378360.0,ORCL,195.8250,0.7107,-0.8285,0.3111,0.7637,0.000457
1767378360.0,NKE,63.0550,-0.7843,1.3584,0.2515,-0.5904,-0.000079
1767378360.0,XOM,122.1550,-0.7992,-0.8295,0.3816,0.1394,-0.000286
1767378360.0,INTC,39.3250,1.3644,-0.4760,0.6639,0.7140,0.001018
1767378360.0,DELL,127.4200,-0.4493,-0.8314,0.3307,0.1349,-0.000431
1767378360.0,IWM,247.2550,0.8054,-0.8128,0.2467,1.1739,-0.000707
1767378360.0,GLD,397.0750,-0.6695,-0.8270,0.3371,-0.2158,0.000113
1767378420.0,NVDA,189.4401,-1.3804,-0.8868,0.3292,0.3378,-0.000633
1767378420.0,AAPL,270.0600,-2.8794,1.2578,0.2405,-0.0918,-0.000093
1767378420.0,META,651.0150,0.1148,-0.8842,0.3446,0.1221,-0.000806
1767378420.0,PLTR,167.9700,-3.5631,-0.8739,0.2837,-0.4462,-0.002050
1767378420.0,TSLA,438.5771,1.4280,0.9510,0.4683,-0.4847,0.000267
1767378420.0,UNH,335.2200,0.6897,-0.8807,0.2431,0.3407,0.000194
1767378420.0,AMZN,225.7200,-0.7141,1.2737,0.2358,0.3784,-0.000133
1767378420.0,AMD,221.7013,1.0249,-0.8797,0.2523,0.2884,0.001745
1767378420.0,MSTR,157.6887,1.3352,-0.8700,0.1164,0.6885,0.000372
1767378420.0,COIN,236.1750,-1.0103,0.9360,0.6473,-0.8044,0.000763
1767378420.0,NFLX,90.9750,-1.0578,1.2602,0.3244,0.8197,0.000056
1767378420.0,CRWV,80.0800,2.0616,0.5236,0.0775,-1.7833,0.001000
1767378420.0,AVGO,347.7600,-0.6876,-0.8822,0.2939,-0.2443,0.001123
1767378420.0,MSFT,472.1350,-0.6781,1.2501,0.1594,-0.0091,-0.000286
1767378420.0,HOOD,114.9000,0.9167,-0.8848,0.2509,-0.8455,0.001326
1767378420.0,MU,311.2991,0.9586,-0.8991,0.6893,-0.1812,0.000431
1767378420.0,APP,623.1800,-0.7176,1.2673,0.3763,-0.4543,0.002534
1767378420.0,GOOGL,314.3550,-0.6855,1.2580,0.4453,-0.3819,0.000939
1767378420.0,WMT,112.7650,0.4654,-0.8968,0.7584,-0.4477,0.001065
1767378420.0,SMCI,30.9650,-0.5390,-0.8849,0.3080,0.4940,-0.002577
1767378420.0,ADBE,332.6650,1.0775,1.2686,0.5240,0.5469,-0.001126
1767378420.0,CRM,254.6050,-1.2993,1.2554,0.2106,0.6612,-0.001471
1767378420.0,ORCL,195.8400,0.7349,-0.8884,0.3131,0.6524,0.000179
1767378420.0,NKE,63.0550,-0.7445,1.2666,0.2117,-0.5772,-0.000079
1767378420.0,XOM,122.0850,-0.7903,-0.8805,0.4609,0.6336,-0.000491
1767378420.0,INTC,39.3500,0.3709,0.3616,0.6790,0.5913,0.000827
1767378420.0,DELL,127.4450,2.2956,-0.8672,0.3281,-1.9778,-0.001723
1767378420.0,IWM,247.1600,0.8436,-0.8863,0.2166,1.0567,-0.000970
1767378420.0,GLD,397.2900,-0.6678,-0.8845,0.3344,0.3732,0.000554
1767378480.0,NVDA,189.2935,-1.2918,-0.8180,0.3426,-1.0047,-0.002358
1767378480.0,AAPL,269.9701,-2.5389,1.4243,0.2867,-0.6960,-0.000962
1767378480.0,META,650.8000,-0.0203,-0.8131,0.3178,-1.1122,-0.001733
1767378480.0,PLTR,167.7700,-2.7391,-0.8159,0.3376,-1.1023,-0.004037
1767378480.0,TSLA,438.1700,-0.2762,1.3642,0.6031,-0.2273,-0.001186
1767378480.0,UNH,335.1500,0.6658,-0.8120,0.2473,-1.0299,-0.001028
1767378480.0,AMZN,225.6200,-0.7802,1.4404,0.2284,-1.4926,-0.001726
1767378480.0,AMD,221.3657,0.9966,-0.8083,0.1990,0.1872,-0.001395
1767378480.0,MSTR,157.4550,1.2508,-0.7918,0.1392,-0.6757,-0.003260
1767378480.0,COIN,235.7150,0.2509,-0.2583,0.6145,0.3145,-0.002222
1767378480.0,NFLX,90.9350,0.1046,0.2195,0.3332,-1.5034,-0.001647
1767378480.0,CRWV,79.9035,-0.5728,-0.8320,0.3088,-0.5338,-0.000894
1767378480.0,AVGO,347.5600,-0.6588,-0.8101,0.2962,-0.4754,-0.000460
1767378480.0,MSFT,471.8500,-0.7682,1.4260,0.1714,-0.7577,-0.001433
1767378480.0,HOOD,114.7600,0.8611,-0.8132,0.2533,-0.6981,-0.001045
1767378480.0,MU,311.1492,0.9003,-0.8270,0.6771,-0.1787,-0.000517
1767378480.0,APP,622.6600,-0.7950,1.4417,0.4401,-0.8630,-0.000120
1767378480.0,GOOGL,314.1850,-0.7576,1.4279,0.3905,-0.2830,-0.000207
1767378480.0,WMT,112.7300,0.4189,-0.8224,0.7689,-0.9775,0.000044
1767378480.0,SMCI,30.9350,-0.5222,-0.8179,0.3474,-0.7469,-0.004665
1767378480.0,ADBE,332.5399,1.1180,1.4377,0.5368,-1.0446,-0.002370
1767378480.0,CRM,254.4601,-1.3722,1.4279,0.2381,-1.4071,-0.002977
1767378480.0,ORCL,195.6700,0.5718,-0.6942,0.3760,-0.1653,-0.001938
1767378480.0,NKE,63.0400,-0.8188,1.4401,0.2712,-0.9720,-0.000951
1767378480.0,XOM,122.0651,-0.7565,-0.8252,0.5135,-1.3430,-0.001227
1767378480.0,INTC,39.3250,0.4845,0.3299,0.6592,-0.6154,-0.001683
1767378480.0,DELL,127.3400,-3.6570,-0.2091,0.3299,-1.7705,-0.002429
1767378480.0,IWM,247.1000,0.7957,-0.7955,0.2347,-0.7684,-0.001959
1767378480.0,GLD,397.2103,-0.6197,-0.8157,0.3516,0.5468,0.000253
1767378540.0,NVDA,189.4100,-1.2170,-0.7786,0.3229,-0.0028,-0.001318
1767378540.0,AAPL,270.1100,2.2605,1.3836,0.3186,0.0202,-0.000296
1767378540.0,META,650.8860,0.1897,-0.7772,0.3228,-1.0859,-0.000927
1767378540.0,PLTR,167.9900,-2.2952,-0.7738,0.2834,0.3217,-0.002079
1767378540.0,TSLA,438.2300,-0.6060,1.3792,0.5916,-0.4294,-0.001436
1767378540.0,UNH,335.1850,0.6524,-0.7775,0.2400,-1.4654,-0.000134
1767378540.0,AMZN,225.7100,-0.7622,1.3985,0.2168,-0.9193,-0.001106
1767378540.0,AMD,221.4342,-0.6973,-0.4925,0.2223,0.3126,-0.000658
1767378540.0,MSTR,157.7100,1.1872,-0.7614,0.1116,0.5743,-0.001583
1767378540.0,COIN,235.8950,0.7669,-0.7712,0.5552,0.7672,-0.001714
1767378540.0,NFLX,90.9950,0.5606,-0.2043,0.3094,-0.4933,-0.000659
1767378540.0,CRWV,79.9700,-0.5207,-0.7835,0.7123,-0.4431,-0.000687
1767378540.0,AVGO,347.6000,-0.6459,-0.7767,0.3040,-0.4556,-0.000173
1767378540.0,MSFT,472.0200,-0.7502,1.3851,0.1688,-0.1575,-0.000609
1767378540.0,HOOD,114.8300,0.8234,-0.7812,0.3066,-0.6804,-0.001044
1767378540.0,MU,311.3301,0.8578,-0.7916,0.6676,-0.1897,0.000643
1767378540.0,APP,622.7350,-0.7758,1.3993,0.4311,-0.8398,-0.000136
1767378540.0,GOOGL,314.2600,-0.7505,1.3927,0.4481,-0.2346,0.000159
1767378540.0,WMT,112.7655,0.4346,-0.7917,0.7654,-0.7541,0.000404
1767378540.0,SMCI,30.9500,-0.4938,-0.7778,0.3325,-0.2094,-0.004023
1767378540.0,ADBE,332.4300,1.0746,1.3966,0.5401,-1.5558,-0.001592
1767378540.0,CRM,254.4600,-1.3321,1.3812,0.2527,-1.0346,-0.002372
1767378540.0,ORCL,195.7350,0.3869,-0.5083,0.3557,-0.0144,-0.001709
1767378540.0,NKE,63.0700,-0.7906,1.3896,0.2058,-0.6756,-0.000238
1767378540.0,XOM,122.1150,-0.7376,-0.7857,0.4693,-0.0733,-0.000777
1767378540.0,INTC,39.3750,-0.5612,1.1672,0.6526,0.0378,-0.000888
1767378540.0,DELL,127.3484,0.4123,-0.7844,0.3467,-1.5560,-0.001659
1767378540.0,IWM,247.1800,0.7976,-0.7758,0.2267,-0.0115,-0.001374
1767378540.0,GLD,397.1500,-0.6041,-0.7797,0.3176,0.2078,0.000428
1767378600.0,NVDA,189.3700,0.8325,1.1851,0.2858,-0.2815,-0.000791
1767378600.0,AAPL,270.1288,-0.0556,-0.3984,0.3614,-0.2888,0.000205
1767378600.0,META,650.8100,-0.0998,-0.8177,0.3273,-1.1812,-0.000607
1767378600.0,PLTR,167.6200,-2.0481,-0.8168,0.2641,0.8758,-0.002796
1767378600.0,TSLA,438.4300,3.6713,-0.0496,0.5653,-1.2037,0.000274
1767378600.0,UNH,335.1848,0.6736,-0.8207,0.2561,-1.3927,-0.000150
1767378600.0,AMZN,225.7100,-0.7963,1.4804,0.2496,-1.2663,-0.000354
1767378600.0,AMD,221.4600,-0.9730,-0.8117,0.1909,0.1584,0.000000
1767378600.0,MSTR,157.7180,1.1576,-0.8028,0.1245,-0.7511,0.000622
1767378600.0,COIN,235.9100,-0.5597,0.4885,0.5488,0.6614,-0.000974
1767378600.0,NFLX,91.0175,-0.2987,0.6361,0.2926,-0.6010,0.000082
1767378600.0,CRWV,79.9000,-0.5229,-0.8288,0.7641,-0.3369,-0.001250
1767378600.0,AVGO,347.3500,-0.6662,-0.8198,0.3374,-0.3818,-0.000273
1767378600.0,MSFT,472.0400,-0.7695,1.4605,0.1821,-0.2424,-0.000249
1767378600.0,HOOD,114.7450,0.8139,-0.8203,0.2724,-0.6134,-0.001175
1767378600.0,MU,311.6100,0.8462,-0.8305,0.6580,-0.7413,0.002397
1767378600.0,APP,622.7000,-0.8012,1.4759,0.3842,-0.8285,0.000016
1767378600.0,GOOGL,314.1900,-0.7890,1.4774,0.4283,-0.3019,0.000271
1767378600.0,WMT,112.7400,0.4596,-0.8326,0.7635,-0.9885,-0.000222
1767378600.0,SMCI,30.9400,-0.5111,-0.8170,0.2807,-1.2655,-0.002096
1767378600.0,ADBE,332.2400,-1.0809,1.4774,0.5897,-1.4875,-0.001563
1767378600.0,CRM,254.3050,-1.3363,1.4675,0.2725,-1.6156,-0.001786
1767378600.0,ORCL,195.6500,0.7145,-0.8177,0.3832,-0.7358,-0.000766
1767378600.0,NKE,63.0900,-0.8059,1.4558,0.1980,-0.6319,0.000317
1767378600.0,XOM,122.1400,-0.7285,-0.8215,0.4309,0.0802,-0.000246
1767378600.0,INTC,39.3550,-0.2595,0.9523,0.6102,-0.8545,0.000254
1767378600.0,DELL,127.4250,0.4216,-0.8224,0.3392,-0.9677,-0.000745
1767378600.0,IWM,247.2500,0.8105,-0.8119,0.1891,-1.2931,0.000000
1767378600.0,GLD,397.2000,-0.5939,-0.8169,0.2963,-0.3134,0.000832
1767378660.0,NVDA,189.3617,1.0007,1.1647,0.2947,-0.4054,-0.000360
1767378660.0,AAPL,270.0800,-0.6140,-0.8945,0.2958,-0.3763,0.000296
1767378660.0,META,650.7200,0.1064,-0.8930,0.3208,-1.3314,-0.000307
1767378660.0,PLTR,167.6586,-1.8800,-0.8872,0.2128,0.8556,-0.002567
1767378660.0,TSLA,438.3999,1.2164,0.5486,0.5827,-1.3897,-0.000331
1767378660.0,UNH,335.0700,0.7037,-0.8965,0.2568,-1.2620,-0.000269
1767378660.0,AMZN,225.6200,-0.6817,1.1829,0.2788,-1.2729,-0.000976
1767378660.0,AMD,221.4500,-1.0025,-0.8876,0.1898,0.1407,-0.000135
1767378660.0,MSTR,157.6950,1.1490,-0.8852,0.1115,-0.8226,0.000920
1767378660.0,COIN,235.8700,-1.4232,1.1644,0.5526,0.6002,-0.000974
1767378660.0,NFLX,90.9950,-0.9866,1.1441,0.3105,-0.5448,-0.000276
1767378660.0,CRWV,79.8650,-0.5548,-0.9054,0.7247,-0.7242,-0.002623
1767378660.0,AVGO,347.4800,-0.6934,-0.8954,0.3333,-0.4429,-0.000403
1767378660.0,MSFT,471.8600,-0.6403,1.1621,0.1755,-0.0790,-0.000381
1767378660.0,HOOD,114.7003,0.8204,-0.8971,0.2612,-0.7433,-0.001845
1767378660.0,MU,311.5500,0.8484,-0.9038,0.6300,-0.5072,0.001897
1767378660.0,APP,622.8000,-0.6769,1.1732,0.3812,-0.7987,0.000128
1767378660.0,GOOGL,314.1300,-0.6744,1.1805,0.4299,-0.3475,-0.000223
1767378660.0,WMT,112.6300,0.4650,-0.9044,0.7761,0.9954,-0.001109
1767378660.0,SMCI,30.9350,-0.5388,-0.8924,0.2957,-1.1944,-0.001775
1767378660.0,ADBE,332.0400,-0.9338,1.1753,0.6400,-1.3861,-0.001999
1767378660.0,CRM,254.2000,-1.1825,1.1689,0.2826,-1.5358,-0.001944
1767378660.0,ORCL,195.6500,-1.3541,0.9253,0.3814,-0.7529,-0.000894
1767378660.0,NKE,63.0960,-0.6948,1.1637,0.1728,-0.7058,0.000650
1767378660.0,XOM,122.1550,-0.7489,-0.8972,0.3490,0.1186,0.000000
1767378660.0,INTC,39.3500,-0.7618,1.1716,0.5132,-0.9568,0.000636
1767378660.0,DELL,127.4000,0.4534,-0.8988,0.3385,-1.2750,-0.000157
