date,symbol,dir,moneyness,ticker,day_lock_ticker,contract_source,quote_source,sig_spot,sig_strike,sig_dte,sig_ts,feature_ts,n_in_day,entry,exit,ret,reason,entry_ts,exit_ts,size_frac,n_concurrent,position_sizing,size_reason,regime_qqq_fp,regime_vix_rev,regime_vixy_z,peer_align_n
2026-05-06,NVDA,UP,ATM,NVDA260506C00205000,,open_ladder,1s,205.27,205.0,0,2026-05-06 10:41:00-04:00,2026-05-06 10:40:00-04:00,1,1.426,0.5640000000000001,-0.6044880785413744,SL,2026-05-06 10:41:00-04:00,2026-05-06 11:13:38-04:00,0.2,1,concurrent,solo_full,0.013689786216307454,3.0,-0.5024838253353471,5
2026-05-07,MSFT,UP,ATM,MSFT260508C00425000,,open_ladder,1s,425.02,425.0,1,2026-05-07 10:52:00-04:00,2026-05-07 10:51:00-04:00,1,3.62,3.56,-0.016574585635359185,T+45,2026-05-07 10:52:00-04:00,2026-05-07 11:37:01-04:00,0.2,1,concurrent,solo_full,0.006692304927577775,0.0,-0.06944474636868307,3
2026-05-08,TSLA,UP,ATM,TSLA260508C00427500,,open_ladder,1s,426.3201,427.5,0,2026-05-08 10:51:00-04:00,2026-05-08 10:50:00-04:00,1,2.294,3.72,0.6216216216216217,TP,2026-05-08 10:51:00-04:00,2026-05-08 11:02:42-04:00,0.2,1,concurrent,solo_full,0.01633258025988238,2.0,1.236576202363541,4
2026-05-11,TSLA,DN,ATM,TSLA260511P00417500,,open_ladder,1s,417.17,417.5,0,2026-05-11 10:33:00-04:00,2026-05-11 10:32:00-04:00,1,2.59,1.014,-0.6084942084942084,SL,2026-05-11 10:33:00-04:00,2026-05-11 10:50:21-04:00,0.2,1,concurrent,solo_full,-0.0018926748323044862,1.0,0.30175592483246266,7
2026-05-11,NVDA,UP,ATM,NVDA260511C00220000,,open_ladder,1s,219.67,220.0,0,2026-05-11 10:47:00-04:00,2026-05-11 10:46:00-04:00,1,1.086,1.738,0.60036832412523,TP,2026-05-11 10:47:00-04:00,2026-05-11 10:51:03-04:00,0.1,2,concurrent,split_cap,0.001096876713869932,1.0,-0.4981958986786521,6
2026-05-12,TSLA,DN,ATM,TSLA260513P00432500,,open_ladder,1s,431.56,432.5,1,2026-05-12 10:58:00-04:00,2026-05-12 10:57:00-04:00,1,7.13,8.57,0.20196353436185133,T+45,2026-05-12 10:58:00-04:00,2026-05-12 11:43:01-04:00,0.2,1,concurrent,solo_full,-0.013737559225097451,2.0,1.3089562602376772,6
2026-05-13,NVDA,UP,ATM,NVDA260513C00225000,,open_ladder,1s,225.48,225.0,0,2026-05-13 10:52:00-04:00,2026-05-13 10:51:00-04:00,1,1.686,2.772,0.6441281138790036,TP,2026-05-13 10:52:00-04:00,2026-05-13 11:07:03-04:00,0.2,1,concurrent,solo_full,0.0034643175294466477,0.0,-0.6762532005944404,6
2026-05-14,NVDA,UP,ATM,NVDA260515C00235000,,open_ladder,1s,235.15,235.0,1,2026-05-14 10:41:00-04:00,2026-05-14 10:40:00-04:00,1,3.33,3.21,-0.03603603603603611,T+45,2026-05-14 10:41:00-04:00,2026-05-14 11:26:00-04:00,0.2,1,concurrent,solo_full,0.007082172799417696,0.0,-0.3772973343762928,5
2026-05-15,TSLA,DN,ATM,TSLA260515P00427500,,open_ladder,1s,426.8771,427.5,0,2026-05-15 10:31:00-04:00,2026-05-15 10:30:00-04:00,1,3.52,3.52,0.0,T+45,2026-05-15 10:31:00-04:00,2026-05-15 11:16:00-04:00,0.2,1,concurrent,solo_full,-0.012254595473302543,4.0,-1.1186103023963343,6
2026-05-18,TSLA,DN,ATM,TSLA260518P00412500,,open_ladder,1s,413.365,412.5,0,2026-05-18 10:31:00-04:00,2026-05-18 10:30:00-04:00,1,2.318,3.72,0.6048317515099224,TP,2026-05-18 10:31:00-04:00,2026-05-18 10:34:43-04:00,0.2,1,concurrent,solo_full,-0.0034137395965579964,3.0,-1.1732843948692533,6
2026-05-19,GOOGL,DN,ATM,GOOGL260520P00387500,,open_ladder,1s,388.63,387.5,1,2026-05-19 10:53:00-04:00,2026-05-19 10:52:00-04:00,1,4.63,4.54,-0.01943844492440605,T+45,2026-05-19 10:53:00-04:00,2026-05-19 11:38:00-04:00,0.2,1,concurrent,solo_full,-0.011959586799110244,6.0,-0.3682474620180367,5
2026-05-20,AMD,UP,ATM,AMD260522C00440000,,open_ladder,1s,445.21,440.0,2,2026-05-20 10:31:00-04:00,2026-05-20 10:30:00-04:00,1,15.81,15.9,0.005692599620493288,T+45,2026-05-20 10:31:00-04:00,2026-05-20 11:16:01-04:00,0.2,1,concurrent,solo_full,0.011154032556946136,5.0,-1.705526476910812,6
2026-05-20,NVDA,UP,ATM,NVDA260522C00225000,,open_ladder,1s,225.61,225.0,2,2026-05-20 11:16:00-04:00,2026-05-20 11:15:00-04:00,1,6.97,6.57,-0.057388809182209344,T+45,2026-05-20 11:16:00-04:00,2026-05-20 12:01:00-04:00,0.1,2,concurrent,split_cap,0.014496678735353763,3.0,-0.6945582518449684,6
2026-05-21,NVDA,DN,ATM,NVDA260522P00217500,,open_ladder,1s,218.2775,217.5,1,2026-05-21 10:35:00-04:00,2026-05-21 10:34:00-04:00,1,2.784,1.856,-0.33333333333333326,T+45,2026-05-21 10:35:00-04:00,2026-05-21 11:20:00-04:00,0.2,1,concurrent,solo_full,-0.006479027304472251,6.0,-0.8337998296511221,4
2026-05-21,AMD,DN,ATM,AMD260522P00435000,,open_ladder,1s,434.4,435.0,1,2026-05-21 11:07:00-04:00,2026-05-21 11:06:00-04:00,1,7.41,3.92,-0.4709851551956815,T+45,2026-05-21 11:07:01-04:00,2026-05-21 11:52:01-04:00,0.1,2,concurrent,split_cap,-0.007138149129819027,2.0,-1.264249816622072,4
2026-05-22,TSLA,UP,ATM,TSLA260522C00427500,,open_ladder,1s,426.77,427.5,0,2026-05-22 10:39:00-04:00,2026-05-22 10:38:00-04:00,1,2.144,3.46,0.6138059701492535,TP,2026-05-22 10:39:00-04:00,2026-05-22 10:48:41-04:00,0.2,1,concurrent,solo_full,0.006144586745048697,0.0,-2.0989857986684877,7
2026-05-27,AMD,DN,ATM,AMD260529P00495000,,open_ladder,1s,488.7301,495.0,2,2026-05-27 10:31:00-04:00,2026-05-27 10:30:00-04:00,1,16.67,15.27,-0.0839832033593283,T+45,2026-05-27 10:31:02-04:00,2026-05-27 11:16:06-04:00,0.2,1,concurrent,solo_full,-0.004834225770668832,1.0,0.4249145810414595,5
2026-05-28,MSFT,UP,ATM,MSFT260529C00425000,,open_ladder,1s,425.09,425.0,1,2026-05-28 11:01:00-04:00,2026-05-28 11:00:00-04:00,1,3.8200000000000003,3.61,-0.05497382198952894,T+45,2026-05-28 11:01:01-04:00,2026-05-28 11:46:00-04:00,0.2,1,concurrent,solo_full,0.005347297426969488,2.0,-1.4837709673554609,6
2026-05-29,MSFT,UP,ATM,MSFT260529C00442500,,open_ladder,1s,441.445,442.5,0,2026-05-29 10:35:00-04:00,2026-05-29 10:34:00-04:00,1,1.768,2.868,0.6221719457013575,TP,2026-05-29 10:35:00-04:00,2026-05-29 10:52:48-04:00,0.2,1,concurrent,solo_full,0.005043913315387449,1.0,-0.7931817716143069,3
2026-06-02,AAPL,UP,ATM,AAPL260603C00312500,,open_ladder,1s,312.63,312.5,1,2026-06-02 11:22:00-04:00,2026-06-02 11:21:00-04:00,1,2.016,1.856,-0.0793650793650793,T+45,2026-06-02 11:22:00-04:00,2026-06-02 12:07:00-04:00,0.2,1,concurrent,solo_full,0.003473858541248598,0.0,0.6592824251600248,4
2026-06-05,TSLA,DN,ATM,TSLA260605P00407500,,open_ladder,1s,407.625,407.5,0,2026-06-05 10:31:00-04:00,2026-06-05 10:30:00-04:00,1,2.894,4.680000000000001,0.6171389080856946,TP,2026-06-05 10:31:00-04:00,2026-06-05 11:02:26-04:00,0.2,1,concurrent,solo_full,-0.020148548278190348,6.0,-0.6353120619952962,5
2026-06-05,NVDA,DN,ATM,NVDA260605P00212500,,open_ladder,1s,211.4901,212.5,0,2026-06-05 10:34:00-04:00,2026-06-05 10:33:00-04:00,1,1.71,2.7399999999999998,0.6023391812865495,TP,2026-06-05 10:34:01-04:00,2026-06-05 11:06:05-04:00,0.1,2,concurrent,split_cap,-0.019588116137744804,5.0,-1.90580068834893,6
2026-06-08,TSLA,UP,ATM,TSLA260608C00402500,,open_ladder,1s,403.31,402.5,0,2026-06-08 10:31:00-04:00,2026-06-08 10:30:00-04:00,1,3.38,2.574,-0.2384615384615385,T+45,2026-06-08 10:31:00-04:00,2026-06-08 11:16:00-04:00,0.2,1,concurrent,solo_full,0.01793664747752599,6.0,1.2237624826271627,6
2026-06-09,TSLA,DN,ATM,TSLA260610P00400000,,open_ladder,1s,400.535,400.0,1,2026-06-09 11:13:00-04:00,2026-06-09 11:12:00-04:00,1,5.18,8.32,0.6061776061776063,TP,2026-06-09 11:13:00-04:00,2026-06-09 11:28:01-04:00,0.2,1,concurrent,solo_full,-0.00798860367028853,8.0,0.9261948757135653,6
2026-06-10,TSLA,DN,ATM,TSLA260610P00387500,,open_ladder,1s,386.8999,387.5,0,2026-06-10 10:50:00-04:00,2026-06-10 10:49:00-04:00,1,3.23,5.17,0.6006191950464397,TP,2026-06-10 10:50:00-04:00,2026-06-10 11:15:48-04:00,0.2,1,concurrent,solo_full,-0.0024862971125049205,8.0,1.2742563262467965,4
2026-06-10,NVDA,DN,ATM,NVDA260610P00205000,,open_ladder,1s,203.955,205.0,0,2026-06-10 10:59:00-04:00,2026-06-10 10:58:00-04:00,1,1.944,3.16,0.6255144032921811,TP,2026-06-10 10:59:00-04:00,2026-06-10 11:15:05-04:00,0.1,2,concurrent,split_cap,-0.008009832174944886,6.0,3.1612399196215626,6
2026-06-12,GOOGL,UP,ATM,GOOGL260612C00367500,,open_ladder,1s,366.53,367.5,0,2026-06-12 11:26:00-04:00,2026-06-12 11:25:00-04:00,1,1.366,0.534,-0.6090775988286969,SL,2026-06-12 11:26:02-04:00,2026-06-12 11:41:03-04:00,0.2,1,concurrent,solo_full,0.010384679805705899,2.0,-1.065632813068204,7
2026-06-15,NVDA,UP,ATM,NVDA260615C00210000,,open_ladder,1s,209.985,210.0,0,2026-06-15 10:34:00-04:00,2026-06-15 10:33:00-04:00,1,0.988,1.584,0.6032388663967612,TP,2026-06-15 10:34:00-04:00,2026-06-15 11:05:50-04:00,0.2,1,concurrent,solo_full,0.027202018661527605,3.0,-0.8625383789049381,5
2026-06-16,AMD,DN,ATM,AMD260618P00535000,,open_ladder,1s,526.81,535.0,2,2026-06-16 10:31:00-04:00,2026-06-16 10:30:00-04:00,1,18.74,17.06,-0.08964781216648876,T+45,2026-06-16 10:31:01-04:00,2026-06-16 11:16:00-04:00,0.2,1,concurrent,solo_full,-0.007488169498817032,3.0,1.8970099527804087,5
2026-06-16,TSLA,DN,ATM,TSLA260617P00402500,,open_ladder,1s,402.075,402.5,1,2026-06-16 10:32:00-04:00,2026-06-16 10:31:00-04:00,1,5.43,2.156,-0.6029465930018416,SL,2026-06-16 10:32:00-04:00,2026-06-16 11:06:49-04:00,0.1,2,concurrent,split_cap,-0.008388900838890101,3.0,1.6903114994321726,4
2026-06-18,NVDA,UP,ATM,NVDA260618C00210000,,open_ladder,1s,209.57,210.0,0,2026-06-18 10:59:00-04:00,2026-06-18 10:58:00-04:00,1,0.688,0.272,-0.6046511627906976,SL,2026-06-18 10:59:00-04:00,2026-06-18 11:36:05-04:00,0.2,1,concurrent,solo_full,0.022103806228373823,7.0,-1.774783113642739,4
2026-06-22,GOOGL,DN,ATM,GOOGL260622P00347500,,open_ladder,1s,348.495,347.5,0,2026-06-22 10:31:00-04:00,2026-06-22 10:30:00-04:00,1,1.412,2.304,0.631728045325779,TP,2026-06-22 10:31:00-04:00,2026-06-22 10:47:56-04:00,0.2,1,concurrent,solo_full,-0.0006759862639591496,0.0,3.3958889935491494,7
2026-06-22,AMZN,DN,ATM,AMZN260622P00235000,,open_ladder,1s,235.19,235.0,0,2026-06-22 10:32:00-04:00,2026-06-22 10:31:00-04:00,1,1.134,1.82,0.6049382716049385,TP,2026-06-22 10:32:00-04:00,2026-06-22 11:05:40-04:00,0.1,2,concurrent,split_cap,-0.0011221371981720019,0.0,3.455253510973898,7
2026-06-23,TSLA,DN,ATM,TSLA260624P00385000,,open_ladder,1s,385.9991,385.0,1,2026-06-23 10:54:00-04:00,2026-06-23 10:53:00-04:00,1,4.29,5.92,0.37995337995337986,T+45,2026-06-23 10:54:00-04:00,2026-06-23 11:39:00-04:00,0.2,1,concurrent,solo_full,-0.026241156854800995,8.0,0.5646615849680118,6
2026-06-24,AMZN,UP,ATM,AMZN260624C00240000,,open_ladder,1s,239.98,240.0,0,2026-06-24 10:51:00-04:00,2026-06-24 10:50:00-04:00,1,0.994,1.606,0.6156941649899397,TP,2026-06-24 10:51:00-04:00,2026-06-24 11:00:59-04:00,0.2,1,concurrent,solo_full,0.006781655901021422,4.0,-1.872387103150212,6
2026-06-24,GOOGL,UP,ATM,GOOGL260624C00352500,,open_ladder,1s,353.23,352.5,0,2026-06-24 10:53:00-04:00,2026-06-24 10:52:00-04:00,1,1.776,0.704,-0.6036036036036037,SL,2026-06-24 10:53:00-04:00,2026-06-24 11:12:43-04:00,0.1,2,concurrent,split_cap,0.007138953887542154,4.0,-1.8208892069167222,6
2026-06-26,AMD,DN,ATM,AMD260626P00517500,,open_ladder,1s,518.14,517.5,0,2026-06-26 10:38:00-04:00,2026-06-26 10:37:00-04:00,1,5.0,8.1,0.6199999999999999,TP,2026-06-26 10:38:00-04:00,2026-06-26 11:15:51-04:00,0.2,1,concurrent,solo_full,-0.00794404266607085,8.0,-0.3363946668389157,6
2026-06-29,TSLA,UP,ATM,TSLA260629C00395000,,open_ladder,1s,395.9401,395.0,0,2026-06-29 10:31:00-04:00,2026-06-29 10:30:00-04:00,1,3.38,3.12,-0.07692307692307687,T+45,2026-06-29 10:31:00-04:00,2026-06-29 11:16:00-04:00,0.2,1,concurrent,solo_full,0.00957724130114479,3.0,-0.20023237178383238,6
2026-06-29,GOOGL,UP,ATM,GOOGL260629C00350000,,open_ladder,1s,350.3499,350.0,0,2026-06-29 10:38:00-04:00,2026-06-29 10:37:00-04:00,1,1.824,2.97,0.6282894736842106,TP,2026-06-29 10:38:01-04:00,2026-06-29 10:41:12-04:00,0.1,2,concurrent,split_cap,0.010285617137028247,1.0,-0.3736134607691778,7
2026-06-30,AMD,UP,ATM,AMD260702C00557500,,open_ladder,1s,557.71,557.5,2,2026-06-30 10:44:00-04:00,2026-06-30 10:43:00-04:00,1,15.09,18.62,0.23392975480450628,T+45,2026-06-30 10:44:00-04:00,2026-06-30 11:29:00-04:00,0.2,1,concurrent,solo_full,0.011678983355204009,0.0,-0.26674118203948216,3
2026-06-30,AAPL,UP,ATM,AAPL260701C00287500,,open_ladder,1s,287.55,287.5,1,2026-06-30 11:19:00-04:00,2026-06-30 11:18:00-04:00,1,2.214,2.9939999999999998,0.35230352303523027,T+45,2026-06-30 11:19:00-04:00,2026-06-30 12:04:11-04:00,0.1,2,concurrent,split_cap,0.011603011257683482,0.0,-1.896385826748747,5
2026-07-02,AMD,DN,ATM,AMD260702P00527500,,open_ladder,1s,528.28,527.5,0,2026-07-02 10:31:00-04:00,2026-07-02 10:30:00-04:00,1,5.41,8.73,0.6136783733826248,TP,2026-07-02 10:31:00-04:00,2026-07-02 10:41:55-04:00,0.2,1,concurrent,solo_full,-0.0035578355121627103,1.0,-0.17003150147536963,4
2026-07-02,TSLA,DN,ATM,TSLA260702P00415000,,open_ladder,1s,402.37,415.0,0,2026-07-02 10:31:00-04:00,2026-07-02 10:30:00-04:00,1,13.24,19.240000000000002,0.4531722054380667,T+45,2026-07-02 10:31:01-04:00,2026-07-02 11:16:00-04:00,0.1,2,concurrent,split_cap,-0.0035578355121627103,1.0,-0.17003150147536963,4
2026-07-06,TSLA,UP,ATM,TSLA260706C00410000,,open_ladder,1s,409.19,410.0,0,2026-07-06 11:02:00-04:00,2026-07-06 11:01:00-04:00,1,2.164,3.47,0.6035120147874307,TP,2026-07-06 11:02:00-04:00,2026-07-06 11:31:39-04:00,0.2,1,concurrent,solo_full,0.016611948256026077,0.0,0.8990833271100701,7
2026-07-07,NVDA,DN,ATM,NVDA260708P00192500,,open_ladder,1s,191.3,192.5,1,2026-07-07 10:36:00-04:00,2026-07-07 10:35:00-04:00,1,2.5140000000000002,1.614,-0.35799522673031026,T+45,2026-07-07 10:36:00-04:00,2026-07-07 11:21:00-04:00,0.2,1,concurrent,solo_full,-0.02322073536941449,3.0,1.3066948129622677,4
2026-07-08,META,DN,ATM,META260708P00602500,,open_ladder,1s,601.67,602.5,0,2026-07-08 10:42:00-04:00,2026-07-08 10:41:00-04:00,1,3.85,3.2600000000000002,-0.1532467532467532,T+45,2026-07-08 10:42:00-04:00,2026-07-08 11:27:01-04:00,0.2,1,concurrent,solo_full,-0.003742098252982662,9.0,1.9667685475840402,5
2026-07-08,TSLA,DN,ATM,TSLA260708P00395000,,open_ladder,1s,393.84,395.0,0,2026-07-08 10:44:00-04:00,2026-07-08 10:43:00-04:00,1,3.28,4.08,0.24390243902439024,T+45,2026-07-08 10:44:00-04:00,2026-07-08 11:29:00-04:00,0.1,2,concurrent,split_cap,-0.00530659130790212,8.0,2.0324876054616263,6
2026-07-09,AMD,UP,ATM,AMD260710C00550000,,open_ladder,1s,557.46,550.0,1,2026-07-09 10:34:00-04:00,2026-07-09 10:33:00-04:00,1,16.69,13.959999999999999,-0.1635710005991613,T+45,2026-07-09 10:34:00-04:00,2026-07-09 11:19:00-04:00,0.2,1,concurrent,solo_full,0.009791930268522542,4.0,0.21971082438401246,5
2026-07-13,NVDA,DN,ATM,NVDA260713P00205000,,open_ladder,1s,205.89,205.0,0,2026-07-13 12:07:00-04:00,2026-07-13 12:06:00-04:00,1,0.338,0.542,0.6035502958579881,TP,2026-07-13 12:07:00-04:00,2026-07-13 12:33:15-04:00,0.2,1,concurrent,solo_full,-0.014482316619345514,0.0,-0.23639927391355667,3
