date,symbol,dir,moneyness,ticker,sig_ts,n_in_day,entry,exit,ret,reason,entry_ts,exit_ts
2026-06-12,AMZN,DN,ATM,AMZN260612P00237500,2026-06-12 10:33:00-04:00,1,1.97,1.37,-0.30456852791878164,T+30,2026-06-12 10:33:00-04:00,2026-06-12 11:03:00-04:00
2026-06-12,AMD,UP,ATM,AMD260612C00510000,2026-06-12 11:31:00-04:00,1,7.41,2.926,-0.6051282051282051,SL,2026-06-12 11:31:00-04:00,2026-06-12 11:59:13-04:00
2026-06-15,NVDA,UP,ATM,NVDA260615C00212500,2026-06-15 10:33:00-04:00,1,0.148,0.242,0.6351351351351351,TP,2026-06-15 10:33:00-04:00,2026-06-15 10:35:26-04:00
2026-06-16,AMD,DN,ATM,AMD260618P00520000,2026-06-16 10:30:00-04:00,1,10.030000000000001,12.2,0.21635094715852432,T+30,2026-06-16 10:30:01-04:00,2026-06-16 11:00:00-04:00
2026-06-16,TSLA,DN,ATM,TSLA260617P00402500,2026-06-16 10:31:00-04:00,1,5.18,3.07,-0.4073359073359073,T+30,2026-06-16 10:31:00-04:00,2026-06-16 11:01:01-04:00
2026-06-17,META,DN,ATM,META260617P00567500,2026-06-17 10:32:00-04:00,1,0.152,0.138,-0.09210526315789469,T+30,2026-06-17 10:32:01-04:00,2026-06-17 11:02:05-04:00
2026-06-17,AMZN,DN,ATM,AMZN260617P00237500,2026-06-17 10:36:00-04:00,1,0.208,0.192,-0.07692307692307687,T+30,2026-06-17 10:36:00-04:00,2026-06-17 11:06:01-04:00
2026-06-18,TSLA,DN,ATM,TSLA260618P00400000,2026-06-18 10:32:00-04:00,1,14.389999999999999,11.31,-0.21403752605976367,T+30,2026-06-18 10:32:00-04:00,2026-06-18 11:02:00-04:00
2026-06-18,NVDA,UP,ATM,NVDA260618C00210000,2026-06-18 10:58:00-04:00,1,0.638,0.472,-0.2601880877742947,T+30,2026-06-18 10:58:00-04:00,2026-06-18 11:28:00-04:00
2026-06-22,AMZN,DN,ATM,AMZN260622P00235000,2026-06-22 10:31:00-04:00,1,0.9339999999999999,1.51,0.6167023554603857,TP,2026-06-22 10:31:00-04:00,2026-06-22 10:54:48-04:00
2026-06-23,MSFT,UP,ATM,MSFT260624C00375000,2026-06-23 10:30:00-04:00,1,4.069999999999999,3.07,-0.24570024570024562,T+30,2026-06-23 10:30:00-04:00,2026-06-23 11:00:00-04:00
2026-06-23,TSLA,DN,ATM,TSLA260624P00385000,2026-06-23 10:53:00-04:00,1,4.03,5.17,0.28287841191067,T+30,2026-06-23 10:53:01-04:00,2026-06-23 11:23:00-04:00
2026-06-24,AMZN,UP,ATM,AMZN260624C00235000,2026-06-24 10:50:00-04:00,1,5.15,6.85,0.33009708737864063,T+30,2026-06-24 10:50:00-04:00,2026-06-24 11:20:00-04:00
2026-06-24,AMD,DN,ATM,AMD260626P00512500,2026-06-24 13:23:00-04:00,1,15.3,15.290000000000001,-0.0006535947712418277,T+30,2026-06-24 13:23:02-04:00,2026-06-24 13:53:00-04:00
2026-06-25,MSFT,DN,ATM,MSFT260626P00355000,2026-06-25 10:45:00-04:00,1,2.302,3.72,0.6159860990443093,TP,2026-06-25 10:45:00-04:00,2026-06-25 11:06:18-04:00
2026-06-25,AAPL,DN,ATM,AAPL260626P00277500,2026-06-25 11:05:00-04:00,1,2.822,2.232,-0.20907158043940466,T+30,2026-06-25 11:05:00-04:00,2026-06-25 11:35:04-04:00
2026-06-26,AMD,DN,ATM,AMD260626P00520000,2026-06-26 10:37:00-04:00,1,5.97,7.75,0.2981574539363485,T+30,2026-06-26 10:37:01-04:00,2026-06-26 11:07:00-04:00
2026-06-29,TSLA,UP,ATM,TSLA260629C00412500,2026-06-29 10:30:00-04:00,1,0.068,0.112,0.6470588235294117,TP,2026-06-29 10:30:03-04:00,2026-06-29 10:33:45-04:00
2026-06-29,META,UP,ATM,META260629C00562500,2026-06-29 10:39:00-04:00,1,6.3100000000000005,2.662,-0.5781299524564184,T+30,2026-06-29 10:39:03-04:00,2026-06-29 11:09:01-04:00
2026-06-30,AMD,UP,ATM,AMD260702C00580000,2026-06-30 10:43:00-04:00,1,6.19,7.949999999999999,0.2843295638126009,T+30,2026-06-30 10:43:00-04:00,2026-06-30 11:13:02-04:00
2026-06-30,AAPL,UP,ATM,AAPL260701C00287500,2026-06-30 11:18:00-04:00,1,2.04,3.03,0.48529411764705865,T+30,2026-06-30 11:18:02-04:00,2026-06-30 11:48:00-04:00
2026-07-01,META,UP,ATM,META260701C00612500,2026-07-01 10:32:00-04:00,1,5.02,8.06,0.605577689243028,TP,2026-07-01 10:32:13-04:00,2026-07-01 10:35:24-04:00
2026-07-01,AMD,DN,ATM,AMD260702P00552500,2026-07-01 10:42:00-04:00,1,11.14,11.21,0.006283662477558405,T+30,2026-07-01 10:42:00-04:00,2026-07-01 11:12:03-04:00
2026-07-02,AMD,DN,ATM,AMD260702P00520000,2026-07-02 10:30:00-04:00,1,2.666,4.31,0.6166541635408851,TP,2026-07-02 10:30:00-04:00,2026-07-02 10:41:49-04:00
2026-07-02,TSLA,DN,ATM,TSLA260702P00392500,2026-07-02 10:30:00-04:00,1,0.926,1.516,0.6371490280777536,TP,2026-07-02 10:30:00-04:00,2026-07-02 10:34:47-04:00
2026-07-06,TSLA,UP,ATM,TSLA260706C00417500,2026-07-06 11:01:00-04:00,1,0.348,0.5640000000000001,0.6206896551724141,TP,2026-07-06 11:01:00-04:00,2026-07-06 11:04:04-04:00
2026-07-07,NVDA,DN,ATM,NVDA260708P00197500,2026-07-07 10:35:00-04:00,1,6.15,5.02,-0.18373983739837407,T+30,2026-07-07 10:35:00-04:00,2026-07-07 11:05:00-04:00
2026-07-08,META,DN,ATM,META260708P00602500,2026-07-08 10:41:00-04:00,1,4.61,2.834,-0.3852494577006508,T+30,2026-07-08 10:41:05-04:00,2026-07-08 11:11:04-04:00
2026-07-08,TSLA,DN,ATM,TSLA260708P00392500,2026-07-08 10:43:00-04:00,1,1.824,2.95,0.6173245614035088,TP,2026-07-08 10:43:00-04:00,2026-07-08 11:05:00-04:00
2026-07-09,AMD,UP,ATM,AMD260710C00557500,2026-07-09 10:33:00-04:00,1,11.25,8.780000000000001,-0.2195555555555555,T+30,2026-07-09 10:33:00-04:00,2026-07-09 11:03:01-04:00
2026-07-09,META,UP,ATM,META260710C00602500,2026-07-09 12:21:00-04:00,1,14.49,13.41,-0.07453416149068326,T+30,2026-07-09 12:21:00-04:00,2026-07-09 12:51:01-04:00
2026-07-10,META,UP,ATM,META260710C00667500,2026-07-10 10:31:00-04:00,1,7.16,6.5200000000000005,-0.0893854748603351,T+30,2026-07-10 10:31:00-04:00,2026-07-10 11:01:00-04:00
2026-07-10,NVDA,UP,ATM,NVDA260710C00210000,2026-07-10 10:33:00-04:00,1,0.24,0.392,0.6333333333333335,TP,2026-07-10 10:33:00-04:00,2026-07-10 10:35:25-04:00
2026-07-13,NVDA,DN,ATM,NVDA260713P00205000,2026-07-13 12:06:00-04:00,1,0.338,0.542,0.6035502958579881,TP,2026-07-13 12:06:00-04:00,2026-07-13 12:33:15-04:00
2026-07-13,TSLA,DN,ATM,TSLA260713P00392500,2026-07-13 12:10:00-04:00,1,0.768,1.242,0.6171875,TP,2026-07-13 12:10:00-04:00,2026-07-13 12:35:29-04:00
